Model,Alternative,Matrix,Index1,Index2,Value,Comment,Comment2,Comment3,Comment4,Comment5,End
HSOStopLocation,zone,1,travelDisutility,nstop,-0.0423,Trip length calibration adjustment,,,,,
HGOStopLocation,zone,1,travelDisutility,nstop,-0.0423,Trip length calibration adjustment,,,,,
HOOStopLocation,zone,1,travelDisutility,nstop,-0.0423,Trip length calibration adjustment,,,,,
HSSStopLocation,zone,1,travelDisutility,nstop,-0.0423,Trip length calibration adjustment,,,,,
HGGStopLocation,zone,1,travelDisutility,nstop,-0.0423,Trip length calibration adjustment,,,,,
LGStopType,R,,,,-0.613,Trips per tour calibration adjustment - RE,,,,,
MGStopType,R,,,,-0.613,Trips per tour calibration adjustment - RE,,,,,
IGStopType,R,,,,-0.613,Trips per tour calibration adjustment - RE,,,,,
HGStopType,R,,,,-0.613,Trips per tour calibration adjustment - RE,,,,,
LSStopType,R,,,,-0.3,Trips per tour calibration adjustment - RE,,,,,
MSStopType,R,,,,-0.3,Trips per tour calibration adjustment - RE,,,,,
ISStopType,R,,,,-0.3,Trips per tour calibration adjustment - RE,,,,,
HSStopType,R,,,,-0.3,Trips per tour calibration adjustment - RE,,,,,
LOStopType,R,,,,-1.318,Trips per tour calibration adjustment - RE,,,,,
MOStopType,R,,,,-1.318,Trips per tour calibration adjustment - RE,,,,,
IOStopType,R,,,,-1.318,Trips per tour calibration adjustment - RE,,,,,
HOStopType,R,,,,-1.318,Trips per tour calibration adjustment - RE,,,,,
HGGStopLocation,zone,1,travelDisutility,nstop,0.374,Trip length calibration adjustment - v2 - RE,,,,,
HGOStopLocation,zone,1,travelDisutility,nstop,0.374,Trip length calibration adjustment - v2 - RE,,,,,
HOOStopLocation,zone,1,travelDisutility,nstop,0.374,Trip length calibration adjustment - v2 - RE,,,,,
HSOStopLocation,zone,1,travelDisutility,nstop,0.374,Trip length calibration adjustment - v2 - RE,,,,,
HSSStopLocation,zone,1,travelDisutility,nstop,0.374,Trip length calibration adjustment - v2 - RE,,,,,
IGGStopLocation,zone,1,travelDisutility,nstop,0.856,Trip length calibration adjustment - v2 - RE,,,,,
IGOStopLocation,zone,1,travelDisutility,nstop,0.856,Trip length calibration adjustment - v2 - RE,,,,,
IOOStopLocation,zone,1,travelDisutility,nstop,0.856,Trip length calibration adjustment - v2 - RE,,,,,
ISOStopLocation,zone,1,travelDisutility,nstop,0.856,Trip length calibration adjustment - v2 - RE,,,,,
ISSStopLocation,zone,1,travelDisutility,nstop,0.856,Trip length calibration adjustment - v2 - RE,,,,,
LGGStopLocation,zone,1,travelDisutility,nstop,0.975,Trip length calibration adjustment - v2 - RE,,,,,
LGOStopLocation,zone,1,travelDisutility,nstop,0.975,Trip length calibration adjustment - v2 - RE,,,,,
LOOStopLocation,zone,1,travelDisutility,nstop,0.975,Trip length calibration adjustment - v2 - RE,,,,,
LSOStopLocation,zone,1,travelDisutility,nstop,0.975,Trip length calibration adjustment - v2 - RE,,,,,
LSSStopLocation,zone,1,travelDisutility,nstop,0.975,Trip length calibration adjustment - v2 - RE,,,,,
MGGStopLocation,zone,1,travelDisutility,nstop,0.666,Trip length calibration adjustment - v2 - RE,,,,,
MGOStopLocation,zone,1,travelDisutility,nstop,0.666,Trip length calibration adjustment - v2 - RE,,,,,
MOOStopLocation,zone,1,travelDisutility,nstop,0.666,Trip length calibration adjustment - v2 - RE,,,,,
MSOStopLocation,zone,1,travelDisutility,nstop,0.666,Trip length calibration adjustment - v2 - RE,,,,,
MSSStopLocation,zone,1,travelDisutility,nstop,0.666,Trip length calibration adjustment - v2 - RE,,,,,
TourTOD,OE,,,,0.6933,Calibration constant - adjust to SANDAG time periods,,,,,
TourTOD,AM,,,,1.7291,Calibration constant - adjust to SANDAG time periods,,,,,
TourTOD,MD,,,,0,Calibration constant - adjust to SANDAG time periods,,,,,
TourTOD,PM,,,,-0.9356,Calibration constant - adjust to SANDAG time periods,,,,,
TourTOD,OL,,,,-1.9456,Calibration constant - adjust to SANDAG time periods,,,,,
VehicleTourType,LG,,,,-0.0385,Calibration Constant,,,,,
VehicleTourType,LO,,,,-0.0385,Calibration Constant,,,,,
VehicleTourType,LS,,,,-0.0385,Calibration Constant,,,,,
VehicleTourType,IG,,,,0.1182,Calibration Constant,,,,,
VehicleTourType,IO,,,,0.1182,Calibration Constant,,,,,
VehicleTourType,IS,,,,0.1182,Calibration Constant,,,,,
VehicleTourType,MG,,,,0.1182,Calibration Constant,,,,,
VehicleTourType,MO,,,,0.1182,Calibration Constant,,,,,
VehicleTourType,MS,,,,0.1182,Calibration Constant,,,,,
VehicleTourType,HS,,,,0.1182,Calibration Constant,,,,,
VehicleTourType,HG,,,,0.1182,Calibration Constant,,,,,
VehicleTourType,HO,,,,0.1182,Calibration Constant,,,,,
