distbin,District,purpose,value
8,2: Central,School,3725.1824
9,2: Central,School,3656.116
10,2: Central,School,5584.6507
11,2: Central,School,4880.2812
12,2: Central,School,1808.9516
13,2: Central,School,1972.8766
14,2: Central,School,723.1314
15,2: Central,School,519.6063
16,2: Central,School,1364.0363
17,2: Central,School,1364.0363
18,2: Central,School,485.2851
19,2: Central,School,525.4443
20,2: Central,School,924.1962
21,2: Central,School,0
22,2: Central,School,113.6799
23,2: Central,School,309.8379
24,2: Central,School,0
25,2: Central,School,0
26,2: Central,School,0
27,2: Central,School,0
28,2: Central,School,309.8379
29,2: Central,School,0
30,2: Central,School,0
31,2: Central,School,0
32,2: Central,School,0
33,2: Central,School,0
34,2: Central,School,0
35,2: Central,School,0
36,2: Central,School,0
37,2: Central,School,0
38,2: Central,School,0
39,2: Central,School,0
40,2: Central,School,0
41,2: Central,School,0
42,2: Central,School,0
43,2: Central,School,0
44,2: Central,School,0
45,2: Central,School,0
46,2: Central,School,0
47,2: Central,School,0
48,2: Central,School,0
49,2: Central,School,0
50,2: Central,School,0
51,2: Central,School,0
1,3: North City,School,38582.2775
2,3: North City,School,16654.5815
3,3: North City,School,24315.6757
4,3: North City,School,20262.9301
5,3: North City,School,11850.5374
6,3: North City,School,5930.7821
7,3: North City,School,481.8936
8,3: North City,School,2601.8573
9,3: North City,School,2751.9517
10,3: North City,School,3549.121
11,3: North City,School,2952.5493
12,3: North City,School,557.8318
13,3: North City,School,909.9171
14,3: North City,School,277.6126
15,3: North City,School,2800.6336
16,3: North City,School,1369.4347
17,3: North City,School,3532.496
18,3: North City,School,221.7558
19,3: North City,School,782.96
20,3: North City,School,1403.7947
21,3: North City,School,206.114
22,3: North City,School,0
23,3: North City,School,65.1258
24,3: North City,School,65.0568
25,3: North City,School,0
26,3: North City,School,0
27,3: North City,School,470.4966
28,3: North City,School,61.9563
29,3: North City,School,228.0496
30,3: North City,School,0
31,3: North City,School,0
32,3: North City,School,353.3579
33,3: North City,School,0
34,3: North City,School,0
35,3: North City,School,0
36,3: North City,School,0
37,3: North City,School,0
38,3: North City,School,0
39,3: North City,School,0
40,3: North City,School,0
41,3: North City,School,0
42,3: North City,School,0
43,3: North City,School,0
44,3: North City,School,0
45,3: North City,School,0
46,3: North City,School,0
47,3: North City,School,0
48,3: North City,School,0
49,3: North City,School,0
50,3: North City,School,0
51,3: North City,School,0
1,4: South Suburban,School,23028.3244
2,4: South Suburban,School,16462.2106
3,4: South Suburban,School,12914.3109
4,4: South Suburban,School,5503.8894
5,4: South Suburban,School,2712.0695
6,4: South Suburban,School,3961.0031
7,4: South Suburban,School,1457.0255
8,4: South Suburban,School,1626.881
9,4: South Suburban,School,624.3235
10,4: South Suburban,School,731.3227
11,4: South Suburban,School,0
12,4: South Suburban,School,0
13,4: South Suburban,School,0
14,4: South Suburban,School,65.0568
15,4: South Suburban,School,0
16,4: South Suburban,School,0
17,4: South Suburban,School,0
18,4: South Suburban,School,815.0668
19,4: South Suburban,School,65.8049
20,4: South Suburban,School,0
21,4: South Suburban,School,1288.1799
22,4: South Suburban,School,684.9532
23,4: South Suburban,School,0
24,4: South Suburban,School,0
25,4: South Suburban,School,0
26,4: South Suburban,School,0
27,4: South Suburban,School,751.6182
28,4: South Suburban,School,53.8608
29,4: South Suburban,School,0
30,4: South Suburban,School,0
31,4: South Suburban,School,0
32,4: South Suburban,School,0
33,4: South Suburban,School,0
34,4: South Suburban,School,0
35,4: South Suburban,School,0
36,4: South Suburban,School,0
37,4: South Suburban,School,0
38,4: South Suburban,School,0
39,4: South Suburban,School,0
40,4: South Suburban,School,0
41,4: South Suburban,School,0
42,4: South Suburban,School,0
43,4: South Suburban,School,0
44,4: South Suburban,School,0
45,4: South Suburban,School,0
46,4: South Suburban,School,0
47,4: South Suburban,School,0
48,4: South Suburban,School,0
49,4: South Suburban,School,0
50,4: South Suburban,School,0
51,4: South Suburban,School,0
1,5: East Suburban,School,11736.2562
2,5: East Suburban,School,12168.2069
3,5: East Suburban,School,13222.9859
4,5: East Suburban,School,6466.8545
5,5: East Suburban,School,8142.2648
6,5: East Suburban,School,3924.2858
7,5: East Suburban,School,2389.2536
8,5: East Suburban,School,694.1088
9,5: East Suburban,School,1844.3842
10,5: East Suburban,School,2711.6524
11,5: East Suburban,School,1683.516
12,5: East Suburban,School,84.6774
13,5: East Suburban,School,130.2036
14,5: East Suburban,School,2491.4438
15,5: East Suburban,School,151.8041
16,5: East Suburban,School,130.1136
17,5: East Suburban,School,170.5266
18,5: East Suburban,School,170.5266
19,5: East Suburban,School,0
20,5: East Suburban,School,0
21,5: East Suburban,School,65.0568
22,5: East Suburban,School,0
23,5: East Suburban,School,0
24,5: East Suburban,School,0
25,5: East Suburban,School,0
26,5: East Suburban,School,0
27,5: East Suburban,School,0
28,5: East Suburban,School,0
29,5: East Suburban,School,65.0861
30,5: East Suburban,School,0
31,5: East Suburban,School,0
32,5: East Suburban,School,0
33,5: East Suburban,School,0
34,5: East Suburban,School,0
35,5: East Suburban,School,0
36,5: East Suburban,School,0
37,5: East Suburban,School,0
38,5: East Suburban,School,0
39,5: East Suburban,School,0
40,5: East Suburban,School,0
41,5: East Suburban,School,0
42,5: East Suburban,School,0
43,5: East Suburban,School,0
44,5: East Suburban,School,0
45,5: East Suburban,School,0
46,5: East Suburban,School,0
47,5: East Suburban,School,0
48,5: East Suburban,School,0
49,5: East Suburban,School,0
50,5: East Suburban,School,0
51,5: East Suburban,School,0
1,6: North County West,School,12661.6093
2,6: North County West,School,16936.6423
3,6: North County West,School,9474.5974
4,6: North County West,School,5241.2078
5,6: North County West,School,6399.2949
6,6: North County West,School,3247.7266
7,6: North County West,School,19.8232
8,6: North County West,School,4362.3331
9,6: North County West,School,165.4572
10,6: North County West,School,130.6072
11,6: North County West,School,137.5272
12,6: North County West,School,2609.136
13,6: North County West,School,0
14,6: North County West,School,626.5623
15,6: North County West,School,1294.7681
16,6: North County West,School,0
17,6: North County West,School,136.8996
18,6: North County West,School,0
19,6: North County West,School,1744.0548
20,6: North County West,School,0
21,6: North County West,School,150.4939
22,6: North County West,School,0
23,6: North County West,School,51.2579
24,6: North County West,School,39.4122
25,6: North County West,School,0
26,6: North County West,School,0
27,6: North County West,School,525.7309
28,6: North County West,School,0
29,6: North County West,School,0
30,6: North County West,School,0
31,6: North County West,School,0
32,6: North County West,School,0
33,6: North County West,School,0
34,6: North County West,School,0
35,6: North County West,School,0
36,6: North County West,School,0
37,6: North County West,School,0
38,6: North County West,School,0
39,6: North County West,School,0
40,6: North County West,School,0
41,6: North County West,School,0
42,6: North County West,School,0
43,6: North County West,School,0
44,6: North County West,School,0
45,6: North County West,School,0
46,6: North County West,School,0
47,6: North County West,School,0
48,6: North County West,School,0
49,6: North County West,School,0
50,6: North County West,School,0
51,6: North County West,School,0
1,7: North County East,School,9480.7228
2,7: North County East,School,13398.1665
3,7: North County East,School,9063.9564
4,7: North County East,School,8704.2079
5,7: North County East,School,3244.148
6,7: North County East,School,5596.402
7,7: North County East,School,4654.7456
8,7: North County East,School,0
9,7: North County East,School,67.5776
10,7: North County East,School,1602.5067
11,7: North County East,School,1531.2497
12,7: North County East,School,438.5908
13,7: North County East,School,130.1722
14,7: North County East,School,2410.3531
15,7: North County East,School,0
16,7: North County East,School,0
17,7: North County East,School,0
18,7: North County East,School,53.8008
19,7: North County East,School,0
20,7: North County East,School,2239.4282
21,7: North County East,School,0
22,7: North County East,School,0
23,7: North County East,School,0
24,7: North County East,School,67.2212
25,7: North County East,School,1530.8933
26,7: North County East,School,0
27,7: North County East,School,0
28,7: North County East,School,0
29,7: North County East,School,0
30,7: North County East,School,0
31,7: North County East,School,0
32,7: North County East,School,0
33,7: North County East,School,0
34,7: North County East,School,0
35,7: North County East,School,0
36,7: North County East,School,0
37,7: North County East,School,0
38,7: North County East,School,0
39,7: North County East,School,0
40,7: North County East,School,0
41,7: North County East,School,0
42,7: North County East,School,0
43,7: North County East,School,0
44,7: North County East,School,0
45,7: North County East,School,0
46,7: North County East,School,0
47,7: North County East,School,0
48,7: North County East,School,0
49,7: North County East,School,0
50,7: North County East,School,0
51,7: North County East,School,0
1,8: East County,School,0
2,8: East County,School,0
3,8: East County,School,0
4,8: East County,School,0
5,8: East County,School,0
6,8: East County,School,0
7,8: East County,School,0
8,8: East County,School,0
9,8: East County,School,0
10,8: East County,School,0
11,8: East County,School,0
12,8: East County,School,0
13,8: East County,School,0
14,8: East County,School,0
15,8: East County,School,0
16,8: East County,School,0
17,8: East County,School,0
18,8: East County,School,0
19,8: East County,School,0
20,8: East County,School,0
21,8: East County,School,0
22,8: East County,School,0
23,8: East County,School,0
24,8: East County,School,0
25,8: East County,School,0
26,8: East County,School,0
27,8: East County,School,0
28,8: East County,School,0
29,8: East County,School,0
30,8: East County,School,0
31,8: East County,School,0
32,8: East County,School,0
33,8: East County,School,0
34,8: East County,School,0
35,8: East County,School,0
36,8: East County,School,0
37,8: East County,School,0
38,8: East County,School,0
39,8: East County,School,0
40,8: East County,School,0
41,8: East County,School,0
42,8: East County,School,0
43,8: East County,School,0
44,8: East County,School,0
45,8: East County,School,0
46,8: East County,School,0
47,8: East County,School,0
48,8: East County,School,0
49,8: East County,School,0
50,8: East County,School,0
51,8: East County,School,0
1,Total,School,120743.9593
2,Total,School,91718.6253
3,Total,School,77919.4584
4,Total,School,57286.6159
5,Total,School,34844.5005
6,Total,School,25292.3213
7,Total,School,14906.4425
8,Total,School,13010.3626
9,Total,School,9129.41
10,Total,School,14309.8607
11,Total,School,11185.1234
12,Total,School,5499.1876
13,Total,School,3143.1695
14,Total,School,6594.16
15,Total,School,4766.8121
16,Total,School,2863.5846
17,Total,School,5203.9585
18,Total,School,3783.9357
19,Total,School,3118.264
20,Total,School,4567.4191
21,Total,School,1709.8446
22,Total,School,798.6331
23,Total,School,735.005
24,Total,School,171.6902
25,Total,School,1530.8933
26,Total,School,0
27,Total,School,1747.8457
28,Total,School,425.655
29,Total,School,293.1357
30,Total,School,0
31,Total,School,0
32,Total,School,353.3579
33,Total,School,0
34,Total,School,0
35,Total,School,0
36,Total,School,0
37,Total,School,0
38,Total,School,0
39,Total,School,0
40,Total,School,0
41,Total,School,0
42,Total,School,0
43,Total,School,0
44,Total,School,0
45,Total,School,0
46,Total,School,0
47,Total,School,0
48,Total,School,0
49,Total,School,0
50,Total,School,0
51,Total,School,0
