tripmode,tourmode,purpose,value,grp_var
3,PNR-Transit,jdisc,0,jdisctourmode7
4,PNR-Transit,jdisc,0,jdisctourmode7
5,PNR-Transit,jdisc,0,jdisctourmode7
6,PNR-Transit,jdisc,0,jdisctourmode7
7,PNR-Transit,jdisc,0,jdisctourmode7
8,PNR-Transit,jdisc,0,jdisctourmode7
9,PNR-Transit,jdisc,0,jdisctourmode7
1,KNR-Transit,jdisc,0,jdisctourmode8
2,KNR-Transit,jdisc,0,jdisctourmode8
3,KNR-Transit,jdisc,0,jdisctourmode8
4,KNR-Transit,jdisc,0,jdisctourmode8
5,KNR-Transit,jdisc,0,jdisctourmode8
6,KNR-Transit,jdisc,0,jdisctourmode8
7,KNR-Transit,jdisc,0,jdisctourmode8
8,KNR-Transit,jdisc,0,jdisctourmode8
9,KNR-Transit,jdisc,0,jdisctourmode8
1,School Bus,jdisc,0,jdisctourmode9
2,School Bus,jdisc,0,jdisctourmode9
3,School Bus,jdisc,0,jdisctourmode9
4,School Bus,jdisc,0,jdisctourmode9
5,School Bus,jdisc,0,jdisctourmode9
6,School Bus,jdisc,0,jdisctourmode9
7,School Bus,jdisc,0,jdisctourmode9
8,School Bus,jdisc,0,jdisctourmode9
9,School Bus,jdisc,0,jdisctourmode9
1,Total,jdisc,79.48880287,jdiscTotal
2,Total,jdisc,119093.661,jdiscTotal
3,Total,jdisc,70603.47458,jdiscTotal
4,Total,jdisc,29303.87294,jdiscTotal
5,Total,jdisc,62.50266959,jdiscTotal
6,Total,jdisc,0,jdiscTotal
7,Total,jdisc,0,jdiscTotal
8,Total,jdisc,0,jdiscTotal
9,Total,jdisc,0,jdiscTotal
1,Auto SOV,atwork,124384,atworktourmode1
2,Auto SOV,atwork,0,atworktourmode1
3,Auto SOV,atwork,0,atworktourmode1
4,Auto SOV,atwork,0,atworktourmode1
5,Auto SOV,atwork,0,atworktourmode1
6,Auto SOV,atwork,0,atworktourmode1
7,Auto SOV,atwork,0,atworktourmode1
8,Auto SOV,atwork,0,atworktourmode1
9,Auto SOV,atwork,0,atworktourmode1
1,Auto 2 Person,atwork,4973.339485,atworktourmode2
2,Auto 2 Person,atwork,34437.5007,atworktourmode2
3,Auto 2 Person,atwork,0,atworktourmode2
4,Auto 2 Person,atwork,546.1598164,atworktourmode2
5,Auto 2 Person,atwork,0,atworktourmode2
6,Auto 2 Person,atwork,0,atworktourmode2
7,Auto 2 Person,atwork,0,atworktourmode2
8,Auto 2 Person,atwork,0,atworktourmode2
9,Auto 2 Person,atwork,0,atworktourmode2
1,Auto 3+ Person,atwork,654.145579,atworktourmode3
2,Auto 3+ Person,atwork,1461.970222,atworktourmode3
3,Auto 3+ Person,atwork,10355.51997,atworktourmode3
4,Auto 3+ Person,atwork,592.3642262,atworktourmode3
5,Auto 3+ Person,atwork,0,atworktourmode3
6,Auto 3+ Person,atwork,0,atworktourmode3
7,Auto 3+ Person,atwork,0,atworktourmode3
8,Auto 3+ Person,atwork,0,atworktourmode3
9,Auto 3+ Person,atwork,0,atworktourmode3
1,Walk,atwork,0,atworktourmode4
2,Walk,atwork,0,atworktourmode4
3,Walk,atwork,0,atworktourmode4
4,Walk,atwork,65349,atworktourmode4
5,Walk,atwork,0,atworktourmode4
6,Walk,atwork,0,atworktourmode4
7,Walk,atwork,0,atworktourmode4
8,Walk,atwork,0,atworktourmode4
9,Walk,atwork,0,atworktourmode4
1,Bike/Moped,atwork,0,atworktourmode5
2,Bike/Moped,atwork,0,atworktourmode5
3,Bike/Moped,atwork,0,atworktourmode5
4,Bike/Moped,atwork,28.86873291,atworktourmode5
5,Bike/Moped,atwork,1221.131267,atworktourmode5
6,Bike/Moped,atwork,0,atworktourmode5
7,Bike/Moped,atwork,0,atworktourmode5
8,Bike/Moped,atwork,0,atworktourmode5
9,Bike/Moped,atwork,0,atworktourmode5
1,Walk-Transit,atwork,0,atworktourmode6
2,Walk-Transit,atwork,0.416189347,atworktourmode6
3,Walk-Transit,atwork,0.15605325,atworktourmode6
4,Walk-Transit,atwork,52.3121574,atworktourmode6
5,Walk-Transit,atwork,0,atworktourmode6
6,Walk-Transit,atwork,1175.1156,atworktourmode6
7,Walk-Transit,atwork,0,atworktourmode6
8,Walk-Transit,atwork,0,atworktourmode6
9,Walk-Transit,atwork,0,atworktourmode6
1,PNR-Transit,atwork,0,atworktourmode7
2,PNR-Transit,atwork,0,atworktourmode7
3,PNR-Transit,atwork,0,atworktourmode7
4,PNR-Transit,atwork,0,atworktourmode7
5,PNR-Transit,atwork,0,atworktourmode7
6,PNR-Transit,atwork,0,atworktourmode7
7,PNR-Transit,atwork,101.26776,atworktourmode7
8,PNR-Transit,atwork,0,atworktourmode7
9,PNR-Transit,atwork,0,atworktourmode7
1,KNR-Transit,atwork,0,atworktourmode8
2,KNR-Transit,atwork,0,atworktourmode8
3,KNR-Transit,atwork,0,atworktourmode8
4,KNR-Transit,atwork,0,atworktourmode8
5,KNR-Transit,atwork,0,atworktourmode8
6,KNR-Transit,atwork,0,atworktourmode8
7,KNR-Transit,atwork,0,atworktourmode8
8,KNR-Transit,atwork,0,atworktourmode8
9,KNR-Transit,atwork,0,atworktourmode8
1,School Bus,atwork,0,atworktourmode9
2,School Bus,atwork,0,atworktourmode9
3,School Bus,atwork,0,atworktourmode9
4,School Bus,atwork,0,atworktourmode9
5,School Bus,atwork,0,atworktourmode9
6,School Bus,atwork,0,atworktourmode9
7,School Bus,atwork,0,atworktourmode9
8,School Bus,atwork,0,atworktourmode9
9,School Bus,atwork,0,atworktourmode9
1,Total,atwork,130011.4851,atworkTotal
2,Total,atwork,35899.88711,atworkTotal
3,Total,atwork,10355.67603,atworkTotal
4,Total,atwork,66568.70493,atworkTotal
5,Total,atwork,1221.131267,atworkTotal
6,Total,atwork,1175.1156,atworkTotal
7,Total,atwork,101.26776,atworkTotal
8,Total,atwork,0,atworkTotal
9,Total,atwork,0,atworkTotal
1,Auto SOV,total,4801438,totaltourmode1
2,Auto SOV,total,0,totaltourmode1
3,Auto SOV,total,0,totaltourmode1
4,Auto SOV,total,0,totaltourmode1
5,Auto SOV,total,0,totaltourmode1
6,Auto SOV,total,0,totaltourmode1
7,Auto SOV,total,0,totaltourmode1
8,Auto SOV,total,0,totaltourmode1
9,Auto SOV,total,0,totaltourmode1
1,Auto 2 Person,total,826892.215,totaltourmode2
2,Auto 2 Person,total,2459416.16,totaltourmode2
3,Auto 2 Person,total,7159.194097,totaltourmode2
4,Auto 2 Person,total,102904.431,totaltourmode2
5,Auto 2 Person,total,0,totaltourmode2
6,Auto 2 Person,total,0,totaltourmode2
7,Auto 2 Person,total,0,totaltourmode2
8,Auto 2 Person,total,0,totaltourmode2
9,Auto 2 Person,total,0,totaltourmode2
1,Auto 3+ Person,total,331770.9647,totaltourmode3
2,Auto 3+ Person,total,568845.326,totaltourmode3
3,Auto 3+ Person,total,2343183.633,totaltourmode3
4,Auto 3+ Person,total,75628.076,totaltourmode3
5,Auto 3+ Person,total,0,totaltourmode3
6,Auto 3+ Person,total,0,totaltourmode3
7,Auto 3+ Person,total,0,totaltourmode3
8,Auto 3+ Person,total,0,totaltourmode3
9,Auto 3+ Person,total,0,totaltourmode3
1,Walk,total,0,totaltourmode4
2,Walk,total,0,totaltourmode4
3,Walk,total,0,totaltourmode4
4,Walk,total,689699,totaltourmode4
5,Walk,total,0,totaltourmode4
6,Walk,total,0,totaltourmode4
7,Walk,total,0,totaltourmode4
8,Walk,total,0,totaltourmode4
9,Walk,total,0,totaltourmode4
1,Bike/Moped,total,15842.96931,totaltourmode5
2,Bike/Moped,total,11023.59983,totaltourmode5
3,Bike/Moped,total,2677.094126,totaltourmode5
4,Bike/Moped,total,3877.763299,totaltourmode5
5,Bike/Moped,total,102244.5734,totaltourmode5
6,Bike/Moped,total,0,totaltourmode5
7,Bike/Moped,total,0,totaltourmode5
8,Bike/Moped,total,0,totaltourmode5
9,Bike/Moped,total,0,totaltourmode5
1,Walk-Transit,total,0,totaltourmode6
2,Walk-Transit,total,11571.28104,totaltourmode6
3,Walk-Transit,total,5270.448976,totaltourmode6
4,Walk-Transit,total,30859.93795,totaltourmode6
5,Walk-Transit,total,352.2243488,totaltourmode6
6,Walk-Transit,total,158097.6827,totaltourmode6
7,Walk-Transit,total,0,totaltourmode6
8,Walk-Transit,total,0,totaltourmode6
9,Walk-Transit,total,1632.425028,totaltourmode6
1,PNR-Transit,total,3609.170773,totaltourmode7
2,PNR-Transit,total,3491.123046,totaltourmode7
3,PNR-Transit,total,930.1594043,totaltourmode7
4,PNR-Transit,total,878.8972792,totaltourmode7
5,PNR-Transit,total,10.03326109,totaltourmode7
6,PNR-Transit,total,2919.984289,totaltourmode7
7,PNR-Transit,total,9652.863791,totaltourmode7
8,PNR-Transit,total,33.74443951,totaltourmode7
9,PNR-Transit,total,0,totaltourmode7
1,KNR-Transit,total,0,totaltourmode8
2,KNR-Transit,total,12228.18832,totaltourmode8
3,KNR-Transit,total,7346.26724,totaltourmode8
4,KNR-Transit,total,4255.22434,totaltourmode8
5,KNR-Transit,total,0,totaltourmode8
6,KNR-Transit,total,10886.10348,totaltourmode8
7,KNR-Transit,total,0,totaltourmode8
8,KNR-Transit,total,20305.31239,totaltourmode8
9,KNR-Transit,total,0,totaltourmode8
1,School Bus,total,619.8678196,totaltourmode9
2,School Bus,total,7105.602953,totaltourmode9
3,School Bus,total,14978.23989,totaltourmode9
4,School Bus,total,197.7615863,totaltourmode9
5,School Bus,total,0,totaltourmode9
6,School Bus,total,0,totaltourmode9
7,School Bus,total,0,totaltourmode9
8,School Bus,total,0,totaltourmode9
9,School Bus,total,94460.52775,totaltourmode9
1,Total,total,5980173.188,totalTotal
2,Total,total,3073681.281,totalTotal
3,Total,total,2381545.037,totalTotal
4,Total,total,908301.0915,totalTotal
5,Total,total,102606.8311,totalTotal
6,Total,total,171903.7704,totalTotal
7,Total,total,9652.863791,totalTotal
8,Total,total,20339.05683,totalTotal
9,Total,total,96092.95278,totalTotal
