tripmode,tourmode,purpose,value,grp_var
2,KNR-Transit,imain,566.5431673,imaintourmode8
3,KNR-Transit,imain,2129.289289,imaintourmode8
4,KNR-Transit,imain,26.49688399,imaintourmode8
5,KNR-Transit,imain,0,imaintourmode8
6,KNR-Transit,imain,91.61386389,imaintourmode8
7,KNR-Transit,imain,0,imaintourmode8
8,KNR-Transit,imain,2106.056796,imaintourmode8
9,KNR-Transit,imain,0,imaintourmode8
1,TNC-Transit,imain,0,imaintourmode9
10,TNC-Transit,imain,0,imaintourmode9
11,TNC-Transit,imain,0,imaintourmode9
12,TNC-Transit,imain,0,imaintourmode9
13,TNC-Transit,imain,0,imaintourmode9
2,TNC-Transit,imain,0,imaintourmode9
3,TNC-Transit,imain,0,imaintourmode9
4,TNC-Transit,imain,0,imaintourmode9
5,TNC-Transit,imain,0,imaintourmode9
6,TNC-Transit,imain,0,imaintourmode9
7,TNC-Transit,imain,0,imaintourmode9
8,TNC-Transit,imain,0,imaintourmode9
9,TNC-Transit,imain,0,imaintourmode9
1,Taxi,imain,0,imaintourmode10
10,Taxi,imain,240.5175208,imaintourmode10
11,Taxi,imain,9863.845394,imaintourmode10
12,Taxi,imain,193.4447058,imaintourmode10
13,Taxi,imain,0,imaintourmode10
2,Taxi,imain,1758.478216,imaintourmode10
3,Taxi,imain,272.0561355,imaintourmode10
4,Taxi,imain,12230.70141,imaintourmode10
5,Taxi,imain,0,imaintourmode10
6,Taxi,imain,0,imaintourmode10
7,Taxi,imain,0,imaintourmode10
8,Taxi,imain,0,imaintourmode10
9,Taxi,imain,0,imaintourmode10
1,TNC-Single,imain,0,imaintourmode11
10,TNC-Single,imain,0,imaintourmode11
11,TNC-Single,imain,0,imaintourmode11
12,TNC-Single,imain,0,imaintourmode11
13,TNC-Single,imain,0,imaintourmode11
2,TNC-Single,imain,0,imaintourmode11
3,TNC-Single,imain,0,imaintourmode11
4,TNC-Single,imain,0,imaintourmode11
5,TNC-Single,imain,0,imaintourmode11
6,TNC-Single,imain,0,imaintourmode11
7,TNC-Single,imain,0,imaintourmode11
8,TNC-Single,imain,0,imaintourmode11
9,TNC-Single,imain,0,imaintourmode11
1,TNC-Shared,imain,0,imaintourmode12
10,TNC-Shared,imain,0,imaintourmode12
11,TNC-Shared,imain,0,imaintourmode12
12,TNC-Shared,imain,0,imaintourmode12
13,TNC-Shared,imain,0,imaintourmode12
2,TNC-Shared,imain,0,imaintourmode12
3,TNC-Shared,imain,0,imaintourmode12
4,TNC-Shared,imain,0,imaintourmode12
5,TNC-Shared,imain,0,imaintourmode12
6,TNC-Shared,imain,0,imaintourmode12
7,TNC-Shared,imain,0,imaintourmode12
8,TNC-Shared,imain,0,imaintourmode12
9,TNC-Shared,imain,0,imaintourmode12
1,School Bus,imain,0,imaintourmode13
10,School Bus,imain,0,imaintourmode13
11,School Bus,imain,0,imaintourmode13
12,School Bus,imain,0,imaintourmode13
13,School Bus,imain,0,imaintourmode13
2,School Bus,imain,0,imaintourmode13
3,School Bus,imain,0,imaintourmode13
4,School Bus,imain,0,imaintourmode13
5,School Bus,imain,0,imaintourmode13
6,School Bus,imain,0,imaintourmode13
7,School Bus,imain,0,imaintourmode13
8,School Bus,imain,0,imaintourmode13
9,School Bus,imain,0,imaintourmode13
1,Total,imain,2221383.58,imainTotal
10,Total,imain,240.5175208,imainTotal
11,Total,imain,10503.96901,imainTotal
12,Total,imain,292.9566858,imainTotal
13,Total,imain,0,imainTotal
2,Total,imain,1269478.902,imainTotal
3,Total,imain,1203100.337,imainTotal
4,Total,imain,317528.635,imainTotal
5,Total,imain,11740.69909,imainTotal
6,Total,imain,26237.74684,imainTotal
7,Total,imain,376.046864,imainTotal
8,Total,imain,2106.056796,imainTotal
9,Total,imain,0,imainTotal
1,Auto SOV,idisc,543040,idisctourmode1
10,Auto SOV,idisc,0,idisctourmode1
11,Auto SOV,idisc,0,idisctourmode1
12,Auto SOV,idisc,0,idisctourmode1
13,Auto SOV,idisc,0,idisctourmode1
2,Auto SOV,idisc,0,idisctourmode1
3,Auto SOV,idisc,0,idisctourmode1
4,Auto SOV,idisc,0,idisctourmode1
5,Auto SOV,idisc,0,idisctourmode1
6,Auto SOV,idisc,0,idisctourmode1
7,Auto SOV,idisc,0,idisctourmode1
8,Auto SOV,idisc,0,idisctourmode1
9,Auto SOV,idisc,0,idisctourmode1
1,Auto 2 Person,idisc,72641.43632,idisctourmode2
10,Auto 2 Person,idisc,0,idisctourmode2
11,Auto 2 Person,idisc,0,idisctourmode2
12,Auto 2 Person,idisc,0,idisctourmode2
13,Auto 2 Person,idisc,0,idisctourmode2
2,Auto 2 Person,idisc,271108.74,idisctourmode2
3,Auto 2 Person,idisc,714.2634815,idisctourmode2
4,Auto 2 Person,idisc,21335.56021,idisctourmode2
5,Auto 2 Person,idisc,0,idisctourmode2
6,Auto 2 Person,idisc,0,idisctourmode2
7,Auto 2 Person,idisc,0,idisctourmode2
8,Auto 2 Person,idisc,0,idisctourmode2
9,Auto 2 Person,idisc,0,idisctourmode2
1,Auto 3+ Person,idisc,28225.60092,idisctourmode3
10,Auto 3+ Person,idisc,0,idisctourmode3
11,Auto 3+ Person,idisc,0,idisctourmode3
12,Auto 3+ Person,idisc,0,idisctourmode3
13,Auto 3+ Person,idisc,0,idisctourmode3
2,Auto 3+ Person,idisc,55281.95829,idisctourmode3
3,Auto 3+ Person,idisc,244560.3683,idisctourmode3
4,Auto 3+ Person,idisc,14792.07251,idisctourmode3
5,Auto 3+ Person,idisc,0,idisctourmode3
6,Auto 3+ Person,idisc,0,idisctourmode3
7,Auto 3+ Person,idisc,0,idisctourmode3
8,Auto 3+ Person,idisc,0,idisctourmode3
9,Auto 3+ Person,idisc,0,idisctourmode3
1,Walk,idisc,0,idisctourmode4
10,Walk,idisc,0,idisctourmode4
11,Walk,idisc,0,idisctourmode4
12,Walk,idisc,0,idisctourmode4
13,Walk,idisc,0,idisctourmode4
2,Walk,idisc,0,idisctourmode4
3,Walk,idisc,0,idisctourmode4
4,Walk,idisc,196780,idisctourmode4
5,Walk,idisc,0,idisctourmode4
6,Walk,idisc,0,idisctourmode4
7,Walk,idisc,0,idisctourmode4
8,Walk,idisc,0,idisctourmode4
9,Walk,idisc,0,idisctourmode4
1,Bike/Moped,idisc,2737.811231,idisctourmode5
10,Bike/Moped,idisc,0,idisctourmode5
11,Bike/Moped,idisc,0,idisctourmode5
12,Bike/Moped,idisc,0,idisctourmode5
13,Bike/Moped,idisc,0,idisctourmode5
2,Bike/Moped,idisc,2300.94596,idisctourmode5
3,Bike/Moped,idisc,537.8020073,idisctourmode5
4,Bike/Moped,idisc,1373.667921,idisctourmode5
5,Bike/Moped,idisc,28829.77288,idisctourmode5
6,Bike/Moped,idisc,0,idisctourmode5
7,Bike/Moped,idisc,0,idisctourmode5
8,Bike/Moped,idisc,0,idisctourmode5
9,Bike/Moped,idisc,0,idisctourmode5
1,Walk-Transit,idisc,0,idisctourmode6
10,Walk-Transit,idisc,0,idisctourmode6
11,Walk-Transit,idisc,317.51139,idisctourmode6
12,Walk-Transit,idisc,0,idisctourmode6
13,Walk-Transit,idisc,0,idisctourmode6
2,Walk-Transit,idisc,1798.550222,idisctourmode6
3,Walk-Transit,idisc,944.6061281,idisctourmode6
4,Walk-Transit,idisc,4248.525857,idisctourmode6
5,Walk-Transit,idisc,9.861621012,idisctourmode6
6,Walk-Transit,idisc,17740.94478,idisctourmode6
7,Walk-Transit,idisc,0,idisctourmode6
8,Walk-Transit,idisc,0,idisctourmode6
9,Walk-Transit,idisc,0,idisctourmode6
1,PNR-Transit,idisc,93.37155296,idisctourmode7
10,PNR-Transit,idisc,0,idisctourmode7
11,PNR-Transit,idisc,0,idisctourmode7
12,PNR-Transit,idisc,0,idisctourmode7
13,PNR-Transit,idisc,0,idisctourmode7
2,PNR-Transit,idisc,140.2208459,idisctourmode7
3,PNR-Transit,idisc,157.3894658,idisctourmode7
4,PNR-Transit,idisc,127.7275118,idisctourmode7
5,PNR-Transit,idisc,23.64643867,idisctourmode7
6,PNR-Transit,idisc,180.7096148,idisctourmode7
7,PNR-Transit,idisc,416.93457,idisctourmode7
8,PNR-Transit,idisc,0,idisctourmode7
9,PNR-Transit,idisc,0,idisctourmode7
1,KNR-Transit,idisc,0,idisctourmode8
10,KNR-Transit,idisc,0,idisctourmode8
11,KNR-Transit,idisc,12.74465,idisctourmode8
12,KNR-Transit,idisc,0,idisctourmode8
13,KNR-Transit,idisc,0,idisctourmode8
2,KNR-Transit,idisc,943.3323756,idisctourmode8
3,KNR-Transit,idisc,2927.928318,idisctourmode8
4,KNR-Transit,idisc,542.4429528,idisctourmode8
5,KNR-Transit,idisc,0,idisctourmode8
6,KNR-Transit,idisc,2409.529104,idisctourmode8
7,KNR-Transit,idisc,0,idisctourmode8
8,KNR-Transit,idisc,4424.0226,idisctourmode8
9,KNR-Transit,idisc,0,idisctourmode8
1,TNC-Transit,idisc,0,idisctourmode9
10,TNC-Transit,idisc,0,idisctourmode9
11,TNC-Transit,idisc,159.97833,idisctourmode9
12,TNC-Transit,idisc,0,idisctourmode9
13,TNC-Transit,idisc,0,idisctourmode9
2,TNC-Transit,idisc,0,idisctourmode9
3,TNC-Transit,idisc,0,idisctourmode9
4,TNC-Transit,idisc,0,idisctourmode9
5,TNC-Transit,idisc,0,idisctourmode9
6,TNC-Transit,idisc,0,idisctourmode9
7,TNC-Transit,idisc,0,idisctourmode9
8,TNC-Transit,idisc,0,idisctourmode9
9,TNC-Transit,idisc,1021.79843,idisctourmode9
1,Taxi,idisc,0,idisctourmode10
10,Taxi,idisc,44.53340987,idisctourmode10
11,Taxi,idisc,16671.01563,idisctourmode10
12,Taxi,idisc,1419.362565,idisctourmode10
13,Taxi,idisc,0,idisctourmode10
2,Taxi,idisc,2106.832925,idisctourmode10
3,Taxi,idisc,4423.296995,idisctourmode10
4,Taxi,idisc,9676.085201,idisctourmode10
5,Taxi,idisc,0,idisctourmode10
6,Taxi,idisc,0,idisctourmode10
7,Taxi,idisc,0,idisctourmode10
8,Taxi,idisc,0,idisctourmode10
9,Taxi,idisc,0,idisctourmode10
1,TNC-Single,idisc,0,idisctourmode11
10,TNC-Single,idisc,0,idisctourmode11
11,TNC-Single,idisc,0,idisctourmode11
12,TNC-Single,idisc,0,idisctourmode11
13,TNC-Single,idisc,0,idisctourmode11
2,TNC-Single,idisc,0,idisctourmode11
3,TNC-Single,idisc,0,idisctourmode11
4,TNC-Single,idisc,0,idisctourmode11
5,TNC-Single,idisc,0,idisctourmode11
6,TNC-Single,idisc,0,idisctourmode11
7,TNC-Single,idisc,0,idisctourmode11
8,TNC-Single,idisc,0,idisctourmode11
9,TNC-Single,idisc,0,idisctourmode11
1,TNC-Shared,idisc,0,idisctourmode12
10,TNC-Shared,idisc,0,idisctourmode12
11,TNC-Shared,idisc,0,idisctourmode12
12,TNC-Shared,idisc,0,idisctourmode12
13,TNC-Shared,idisc,0,idisctourmode12
2,TNC-Shared,idisc,0,idisctourmode12
3,TNC-Shared,idisc,0,idisctourmode12
4,TNC-Shared,idisc,0,idisctourmode12
5,TNC-Shared,idisc,0,idisctourmode12
6,TNC-Shared,idisc,0,idisctourmode12
7,TNC-Shared,idisc,0,idisctourmode12
8,TNC-Shared,idisc,0,idisctourmode12
9,TNC-Shared,idisc,0,idisctourmode12
1,School Bus,idisc,0,idisctourmode13
10,School Bus,idisc,0,idisctourmode13
11,School Bus,idisc,0,idisctourmode13
12,School Bus,idisc,0,idisctourmode13
13,School Bus,idisc,0,idisctourmode13
2,School Bus,idisc,0,idisctourmode13
3,School Bus,idisc,0,idisctourmode13
4,School Bus,idisc,0,idisctourmode13
5,School Bus,idisc,0,idisctourmode13
6,School Bus,idisc,0,idisctourmode13
7,School Bus,idisc,0,idisctourmode13
8,School Bus,idisc,0,idisctourmode13
9,School Bus,idisc,0,idisctourmode13
1,Total,idisc,646738.22,idiscTotal
10,Total,idisc,44.53340987,idiscTotal
11,Total,idisc,17161.25,idiscTotal
12,Total,idisc,1419.362565,idiscTotal
13,Total,idisc,0,idiscTotal
2,Total,idisc,333680.5806,idiscTotal
3,Total,idisc,254265.6547,idiscTotal
4,Total,idisc,248876.0822,idiscTotal
5,Total,idisc,28863.28094,idiscTotal
6,Total,idisc,20331.1835,idiscTotal
7,Total,idisc,416.93457,idiscTotal
8,Total,idisc,4424.0226,idiscTotal
9,Total,idisc,1021.79843,idiscTotal
1,Auto SOV,jmain,0,jmaintourmode1
10,Auto SOV,jmain,0,jmaintourmode1
11,Auto SOV,jmain,0,jmaintourmode1
12,Auto SOV,jmain,0,jmaintourmode1
13,Auto SOV,jmain,0,jmaintourmode1
2,Auto SOV,jmain,0,jmaintourmode1
3,Auto SOV,jmain,0,jmaintourmode1
4,Auto SOV,jmain,0,jmaintourmode1
5,Auto SOV,jmain,0,jmaintourmode1
6,Auto SOV,jmain,0,jmaintourmode1
7,Auto SOV,jmain,0,jmaintourmode1
8,Auto SOV,jmain,0,jmaintourmode1
9,Auto SOV,jmain,0,jmaintourmode1
1,Auto 2 Person,jmain,0,jmaintourmode2
10,Auto 2 Person,jmain,0,jmaintourmode2
11,Auto 2 Person,jmain,0,jmaintourmode2
12,Auto 2 Person,jmain,0,jmaintourmode2
13,Auto 2 Person,jmain,0,jmaintourmode2
2,Auto 2 Person,jmain,188695.9485,jmaintourmode2
3,Auto 2 Person,jmain,0,jmaintourmode2
4,Auto 2 Person,jmain,344.0514924,jmaintourmode2
5,Auto 2 Person,jmain,0,jmaintourmode2
6,Auto 2 Person,jmain,0,jmaintourmode2
7,Auto 2 Person,jmain,0,jmaintourmode2
8,Auto 2 Person,jmain,0,jmaintourmode2
9,Auto 2 Person,jmain,0,jmaintourmode2
1,Auto 3+ Person,jmain,0,jmaintourmode3
10,Auto 3+ Person,jmain,0,jmaintourmode3
11,Auto 3+ Person,jmain,0,jmaintourmode3
12,Auto 3+ Person,jmain,0,jmaintourmode3
13,Auto 3+ Person,jmain,0,jmaintourmode3
2,Auto 3+ Person,jmain,6493.289841,jmaintourmode3
3,Auto 3+ Person,jmain,77433.81914,jmaintourmode3
4,Auto 3+ Person,jmain,372.8910195,jmaintourmode3
5,Auto 3+ Person,jmain,0,jmaintourmode3
6,Auto 3+ Person,jmain,0,jmaintourmode3
7,Auto 3+ Person,jmain,0,jmaintourmode3
8,Auto 3+ Person,jmain,0,jmaintourmode3
9,Auto 3+ Person,jmain,0,jmaintourmode3
1,Walk,jmain,0,jmaintourmode4
10,Walk,jmain,0,jmaintourmode4
11,Walk,jmain,0,jmaintourmode4
12,Walk,jmain,0,jmaintourmode4
13,Walk,jmain,0,jmaintourmode4
2,Walk,jmain,0,jmaintourmode4
3,Walk,jmain,0,jmaintourmode4
4,Walk,jmain,7520,jmaintourmode4
5,Walk,jmain,0,jmaintourmode4
6,Walk,jmain,0,jmaintourmode4
7,Walk,jmain,0,jmaintourmode4
8,Walk,jmain,0,jmaintourmode4
9,Walk,jmain,0,jmaintourmode4
1,Bike/Moped,jmain,0,jmaintourmode5
10,Bike/Moped,jmain,0,jmaintourmode5
11,Bike/Moped,jmain,0,jmaintourmode5
12,Bike/Moped,jmain,0,jmaintourmode5
13,Bike/Moped,jmain,0,jmaintourmode5
2,Bike/Moped,jmain,10.29085333,jmaintourmode5
3,Bike/Moped,jmain,0,jmaintourmode5
4,Bike/Moped,jmain,0,jmaintourmode5
5,Bike/Moped,jmain,169.7091467,jmaintourmode5
6,Bike/Moped,jmain,0,jmaintourmode5
7,Bike/Moped,jmain,0,jmaintourmode5
8,Bike/Moped,jmain,0,jmaintourmode5
9,Bike/Moped,jmain,0,jmaintourmode5
1,Walk-Transit,jmain,0,jmaintourmode6
10,Walk-Transit,jmain,0,jmaintourmode6
11,Walk-Transit,jmain,0,jmaintourmode6
12,Walk-Transit,jmain,0,jmaintourmode6
13,Walk-Transit,jmain,0,jmaintourmode6
2,Walk-Transit,jmain,202.2061998,jmaintourmode6
3,Walk-Transit,jmain,0,jmaintourmode6
4,Walk-Transit,jmain,4205.40831,jmaintourmode6
5,Walk-Transit,jmain,0,jmaintourmode6
6,Walk-Transit,jmain,4172.38549,jmaintourmode6
7,Walk-Transit,jmain,0,jmaintourmode6
8,Walk-Transit,jmain,0,jmaintourmode6
9,Walk-Transit,jmain,0,jmaintourmode6
1,PNR-Transit,jmain,0,jmaintourmode7
10,PNR-Transit,jmain,0,jmaintourmode7
11,PNR-Transit,jmain,0,jmaintourmode7
12,PNR-Transit,jmain,0,jmaintourmode7
13,PNR-Transit,jmain,0,jmaintourmode7
2,PNR-Transit,jmain,0,jmaintourmode7
3,PNR-Transit,jmain,0,jmaintourmode7
4,PNR-Transit,jmain,0,jmaintourmode7
5,PNR-Transit,jmain,0,jmaintourmode7
6,PNR-Transit,jmain,0,jmaintourmode7
7,PNR-Transit,jmain,0,jmaintourmode7
8,PNR-Transit,jmain,0,jmaintourmode7
9,PNR-Transit,jmain,0,jmaintourmode7
1,KNR-Transit,jmain,0,jmaintourmode8
10,KNR-Transit,jmain,0,jmaintourmode8
11,KNR-Transit,jmain,0,jmaintourmode8
12,KNR-Transit,jmain,0,jmaintourmode8
13,KNR-Transit,jmain,0,jmaintourmode8
2,KNR-Transit,jmain,0,jmaintourmode8
3,KNR-Transit,jmain,0,jmaintourmode8
4,KNR-Transit,jmain,0,jmaintourmode8
5,KNR-Transit,jmain,0,jmaintourmode8
6,KNR-Transit,jmain,0,jmaintourmode8
7,KNR-Transit,jmain,0,jmaintourmode8
8,KNR-Transit,jmain,0,jmaintourmode8
9,KNR-Transit,jmain,0,jmaintourmode8
1,TNC-Transit,jmain,0,jmaintourmode9
10,TNC-Transit,jmain,0,jmaintourmode9
11,TNC-Transit,jmain,0,jmaintourmode9
12,TNC-Transit,jmain,0,jmaintourmode9
13,TNC-Transit,jmain,0,jmaintourmode9
2,TNC-Transit,jmain,0,jmaintourmode9
3,TNC-Transit,jmain,0,jmaintourmode9
4,TNC-Transit,jmain,0,jmaintourmode9
5,TNC-Transit,jmain,0,jmaintourmode9
6,TNC-Transit,jmain,0,jmaintourmode9
7,TNC-Transit,jmain,0,jmaintourmode9
8,TNC-Transit,jmain,0,jmaintourmode9
9,TNC-Transit,jmain,610.81925,jmaintourmode9
1,Taxi,jmain,0,jmaintourmode10
10,Taxi,jmain,0,jmaintourmode10
11,Taxi,jmain,244.9101064,jmaintourmode10
12,Taxi,jmain,163.5432235,jmaintourmode10
13,Taxi,jmain,0,jmaintourmode10
2,Taxi,jmain,280.9027114,jmaintourmode10
3,Taxi,jmain,0,jmaintourmode10
4,Taxi,jmain,20.51697835,jmaintourmode10
5,Taxi,jmain,0,jmaintourmode10
6,Taxi,jmain,0,jmaintourmode10
7,Taxi,jmain,0,jmaintourmode10
8,Taxi,jmain,0,jmaintourmode10
9,Taxi,jmain,0,jmaintourmode10
1,TNC-Single,jmain,0,jmaintourmode11
10,TNC-Single,jmain,0,jmaintourmode11
11,TNC-Single,jmain,0,jmaintourmode11
12,TNC-Single,jmain,0,jmaintourmode11
13,TNC-Single,jmain,0,jmaintourmode11
2,TNC-Single,jmain,0,jmaintourmode11
3,TNC-Single,jmain,0,jmaintourmode11
4,TNC-Single,jmain,0,jmaintourmode11
5,TNC-Single,jmain,0,jmaintourmode11
6,TNC-Single,jmain,0,jmaintourmode11
7,TNC-Single,jmain,0,jmaintourmode11
8,TNC-Single,jmain,0,jmaintourmode11
9,TNC-Single,jmain,0,jmaintourmode11
1,TNC-Shared,jmain,0,jmaintourmode12
10,TNC-Shared,jmain,0,jmaintourmode12
11,TNC-Shared,jmain,0,jmaintourmode12
12,TNC-Shared,jmain,0,jmaintourmode12
13,TNC-Shared,jmain,0,jmaintourmode12
2,TNC-Shared,jmain,0,jmaintourmode12
3,TNC-Shared,jmain,0,jmaintourmode12
4,TNC-Shared,jmain,0,jmaintourmode12
5,TNC-Shared,jmain,0,jmaintourmode12
6,TNC-Shared,jmain,0,jmaintourmode12
7,TNC-Shared,jmain,0,jmaintourmode12
8,TNC-Shared,jmain,0,jmaintourmode12
9,TNC-Shared,jmain,0,jmaintourmode12
1,School Bus,jmain,0,jmaintourmode13
10,School Bus,jmain,0,jmaintourmode13
11,School Bus,jmain,0,jmaintourmode13
12,School Bus,jmain,0,jmaintourmode13
13,School Bus,jmain,0,jmaintourmode13
2,School Bus,jmain,0,jmaintourmode13
3,School Bus,jmain,0,jmaintourmode13
4,School Bus,jmain,0,jmaintourmode13
5,School Bus,jmain,0,jmaintourmode13
6,School Bus,jmain,0,jmaintourmode13
7,School Bus,jmain,0,jmaintourmode13
8,School Bus,jmain,0,jmaintourmode13
9,School Bus,jmain,0,jmaintourmode13
1,Total,jmain,0,jmainTotal
10,Total,jmain,0,jmainTotal
11,Total,jmain,244.9101064,jmainTotal
12,Total,jmain,163.5432235,jmainTotal
13,Total,jmain,0,jmainTotal
2,Total,jmain,195682.6381,jmainTotal
3,Total,jmain,77433.81914,jmainTotal
4,Total,jmain,12462.8678,jmainTotal
5,Total,jmain,169.7091467,jmainTotal
6,Total,jmain,4172.38549,jmainTotal
7,Total,jmain,0,jmainTotal
8,Total,jmain,0,jmainTotal
9,Total,jmain,610.81925,jmainTotal
1,Auto SOV,jdisc,0,jdisctourmode1
10,Auto SOV,jdisc,0,jdisctourmode1
11,Auto SOV,jdisc,0,jdisctourmode1
12,Auto SOV,jdisc,0,jdisctourmode1
13,Auto SOV,jdisc,0,jdisctourmode1
2,Auto SOV,jdisc,0,jdisctourmode1
3,Auto SOV,jdisc,0,jdisctourmode1
4,Auto SOV,jdisc,0,jdisctourmode1
5,Auto SOV,jdisc,0,jdisctourmode1
6,Auto SOV,jdisc,0,jdisctourmode1
7,Auto SOV,jdisc,0,jdisctourmode1
8,Auto SOV,jdisc,0,jdisctourmode1
9,Auto SOV,jdisc,0,jdisctourmode1
1,Auto 2 Person,jdisc,0,jdisctourmode2
10,Auto 2 Person,jdisc,0,jdisctourmode2
11,Auto 2 Person,jdisc,0,jdisctourmode2
12,Auto 2 Person,jdisc,0,jdisctourmode2
13,Auto 2 Person,jdisc,0,jdisctourmode2
2,Auto 2 Person,jdisc,118436.164,jdisctourmode2
3,Auto 2 Person,jdisc,0,jdisctourmode2
4,Auto 2 Person,jdisc,2003.836007,jdisctourmode2
5,Auto 2 Person,jdisc,0,jdisctourmode2
6,Auto 2 Person,jdisc,0,jdisctourmode2
7,Auto 2 Person,jdisc,0,jdisctourmode2
8,Auto 2 Person,jdisc,0,jdisctourmode2
9,Auto 2 Person,jdisc,0,jdisctourmode2
1,Auto 3+ Person,jdisc,80.9036344,jdisctourmode3
10,Auto 3+ Person,jdisc,0,jdisctourmode3
11,Auto 3+ Person,jdisc,0,jdisctourmode3
12,Auto 3+ Person,jdisc,0,jdisctourmode3
13,Auto 3+ Person,jdisc,0,jdisctourmode3
2,Auto 3+ Person,jdisc,2912.57057,jdisctourmode3
3,Auto 3+ Person,jdisc,69711.62111,jdisctourmode3
4,Auto 3+ Person,jdisc,854.9046871,jdisctourmode3
5,Auto 3+ Person,jdisc,0,jdisctourmode3
6,Auto 3+ Person,jdisc,0,jdisctourmode3
7,Auto 3+ Person,jdisc,0,jdisctourmode3
8,Auto 3+ Person,jdisc,0,jdisctourmode3
9,Auto 3+ Person,jdisc,0,jdisctourmode3
1,Walk,jdisc,0,jdisctourmode4
10,Walk,jdisc,0,jdisctourmode4
11,Walk,jdisc,0,jdisctourmode4
12,Walk,jdisc,0,jdisctourmode4
13,Walk,jdisc,0,jdisctourmode4
2,Walk,jdisc,0,jdisctourmode4
3,Walk,jdisc,0,jdisctourmode4
4,Walk,jdisc,26500,jdisctourmode4
5,Walk,jdisc,0,jdisctourmode4
6,Walk,jdisc,0,jdisctourmode4
7,Walk,jdisc,0,jdisctourmode4
8,Walk,jdisc,0,jdisctourmode4
9,Walk,jdisc,0,jdisctourmode4
1,Bike/Moped,jdisc,0,jdisctourmode5
10,Bike/Moped,jdisc,0,jdisctourmode5
11,Bike/Moped,jdisc,0,jdisctourmode5
12,Bike/Moped,jdisc,0,jdisctourmode5
13,Bike/Moped,jdisc,0,jdisctourmode5
2,Bike/Moped,jdisc,24.46690972,jdisctourmode5
3,Bike/Moped,jdisc,19.51117651,jdisctourmode5
4,Bike/Moped,jdisc,0,jdisctourmode5
5,Bike/Moped,jdisc,156.0219138,jdisctourmode5
6,Bike/Moped,jdisc,0,jdisctourmode5
7,Bike/Moped,jdisc,0,jdisctourmode5
8,Bike/Moped,jdisc,0,jdisctourmode5
9,Bike/Moped,jdisc,0,jdisctourmode5
1,Walk-Transit,jdisc,0,jdisctourmode6
10,Walk-Transit,jdisc,0,jdisctourmode6
11,Walk-Transit,jdisc,0,jdisctourmode6
12,Walk-Transit,jdisc,0,jdisctourmode6
13,Walk-Transit,jdisc,0,jdisctourmode6
2,Walk-Transit,jdisc,0,jdisctourmode6
3,Walk-Transit,jdisc,0,jdisctourmode6
4,Walk-Transit,jdisc,0,jdisctourmode6
5,Walk-Transit,jdisc,0,jdisctourmode6
6,Walk-Transit,jdisc,0,jdisctourmode6
7,Walk-Transit,jdisc,0,jdisctourmode6
8,Walk-Transit,jdisc,0,jdisctourmode6
9,Walk-Transit,jdisc,0,jdisctourmode6
1,PNR-Transit,jdisc,0,jdisctourmode7
10,PNR-Transit,jdisc,0,jdisctourmode7
11,PNR-Transit,jdisc,0,jdisctourmode7
12,PNR-Transit,jdisc,0,jdisctourmode7
13,PNR-Transit,jdisc,0,jdisctourmode7
2,PNR-Transit,jdisc,0,jdisctourmode7
3,PNR-Transit,jdisc,0,jdisctourmode7
4,PNR-Transit,jdisc,0,jdisctourmode7
5,PNR-Transit,jdisc,0,jdisctourmode7
6,PNR-Transit,jdisc,0,jdisctourmode7
7,PNR-Transit,jdisc,0,jdisctourmode7
8,PNR-Transit,jdisc,0,jdisctourmode7
9,PNR-Transit,jdisc,0,jdisctourmode7
1,KNR-Transit,jdisc,0,jdisctourmode8
10,KNR-Transit,jdisc,0,jdisctourmode8
11,KNR-Transit,jdisc,0,jdisctourmode8
12,KNR-Transit,jdisc,0,jdisctourmode8
13,KNR-Transit,jdisc,0,jdisctourmode8
2,KNR-Transit,jdisc,0,jdisctourmode8
3,KNR-Transit,jdisc,0,jdisctourmode8
4,KNR-Transit,jdisc,0,jdisctourmode8
5,KNR-Transit,jdisc,0,jdisctourmode8
6,KNR-Transit,jdisc,0,jdisctourmode8
7,KNR-Transit,jdisc,0,jdisctourmode8
8,KNR-Transit,jdisc,0,jdisctourmode8
9,KNR-Transit,jdisc,0,jdisctourmode8
1,TNC-Transit,jdisc,0,jdisctourmode9
10,TNC-Transit,jdisc,0,jdisctourmode9
11,TNC-Transit,jdisc,0,jdisctourmode9
12,TNC-Transit,jdisc,0,jdisctourmode9
13,TNC-Transit,jdisc,0,jdisctourmode9
2,TNC-Transit,jdisc,0,jdisctourmode9
3,TNC-Transit,jdisc,0,jdisctourmode9
4,TNC-Transit,jdisc,0,jdisctourmode9
5,TNC-Transit,jdisc,0,jdisctourmode9
6,TNC-Transit,jdisc,0,jdisctourmode9
7,TNC-Transit,jdisc,0,jdisctourmode9
8,TNC-Transit,jdisc,0,jdisctourmode9
9,TNC-Transit,jdisc,0,jdisctourmode9
1,Taxi,jdisc,0,jdisctourmode10
10,Taxi,jdisc,0,jdisctourmode10
11,Taxi,jdisc,2955.0586,jdisctourmode10
12,Taxi,jdisc,0,jdisctourmode10
13,Taxi,jdisc,0,jdisctourmode10
2,Taxi,jdisc,1683.529903,jdisctourmode10
3,Taxi,jdisc,1718.185277,jdisctourmode10
4,Taxi,jdisc,3465.880103,jdisctourmode10
5,Taxi,jdisc,0,jdisctourmode10
