Establishment_ID,Industry_No,Industry_Name,LUZ,MGRA,Employees,Size_Class
37373,10,MHS,3,86,1,1
37374,10,MHS,3,86,1,1
37375,10,MHS,3,86,1,1
37376,10,MHS,3,86,1,1
37377,10,MHS,3,86,3,1
37378,10,MHS,3,86,1,1
37379,10,MHS,3,86,2,1
37380,10,MHS,3,86,1,1
37381,10,MHS,3,86,1,1
37382,10,MHS,3,86,1,1
37383,10,MHS,3,86,1,1
37384,10,MHS,3,86,1,1
37385,10,MHS,3,86,1,1
37386,10,MHS,3,86,1,1
37387,10,MHS,3,86,1,1
37388,10,MHS,3,86,1,1
37389,10,MHS,3,86,3,1
37390,10,MHS,3,86,1,1
37391,10,MHS,3,86,1,1
37392,10,MHS,3,86,1,1
37393,10,MHS,3,86,2,1
37394,10,MHS,3,86,1,1
37395,10,MHS,3,86,1,1
37396,10,MHS,3,86,1,1
37397,10,MHS,3,86,1,1
37398,10,MHS,3,86,1,1
37399,10,MHS,3,86,1,1
37400,10,MHS,3,86,1,1
37401,10,MHS,3,86,1,1
37402,10,MHS,3,86,1,1
37403,10,MHS,3,86,1,1
37404,10,MHS,3,86,1,1
37405,10,MHS,3,86,1,1
37406,10,MHS,3,86,1,1
37407,10,MHS,3,86,1,1
37408,10,MHS,3,86,2,1
37409,10,MHS,3,86,1,1
37410,10,MHS,3,86,1,1
37411,10,MHS,3,86,2,1
37412,10,MHS,3,86,1,1
37413,10,MHS,3,86,1,1
37414,10,MHS,3,86,1,1
37415,10,MHS,3,86,1,1
37416,10,MHS,3,86,1,1
37417,10,MHS,3,86,1,1
37418,10,MHS,3,86,1,1
37419,10,MHS,3,86,1,1
37420,10,MHS,3,86,1,1
37421,10,MHS,3,86,1,1
37422,10,MHS,3,86,1,1
37423,10,MHS,3,86,1,1
37424,10,MHS,3,86,1,1
37425,10,MHS,3,86,1,1
37426,10,MHS,3,86,1,1
37427,10,MHS,3,86,1,1
37428,10,MHS,3,86,1,1
37429,10,MHS,3,86,1,1
37430,10,MHS,3,86,1,1
37431,10,MHS,3,86,1,1
37432,10,MHS,3,86,1,1
37433,10,MHS,3,86,1,1
37434,10,MHS,3,86,1,1
37435,10,MHS,3,86,1,1
37436,10,MHS,3,86,2,1
37437,10,MHS,3,86,3,1
37438,10,MHS,3,86,1,1
37439,10,MHS,3,86,2,1
37440,10,MHS,3,86,1,1
37441,10,MHS,3,86,1,1
37442,10,MHS,3,86,1,1
37443,10,MHS,3,86,1,1
37444,10,MHS,3,86,1,1
37445,10,MHS,3,86,1,1
37446,10,MHS,3,86,1,1
37447,10,MHS,3,86,1,1
37448,10,MHS,3,86,1,1
37449,10,MHS,3,86,1,1
37450,10,MHS,3,86,1,1
37451,10,MHS,3,86,1,1
37452,10,MHS,3,86,1,1
37453,10,MHS,3,86,1,1
37454,10,MHS,3,86,1,1
37455,10,MHS,3,86,1,1
37456,10,MHS,3,86,1,1
37457,10,MHS,3,86,1,1
37458,10,MHS,3,86,1,1
37459,10,MHS,3,86,1,1
37460,10,MHS,3,86,1,1
37461,10,MHS,3,86,1,1
37462,10,MHS,3,86,1,1
37463,10,MHS,3,86,1,1
37464,10,MHS,3,86,1,1
37465,10,MHS,3,86,1,1
37466,10,MHS,3,86,1,1
37467,10,MHS,3,86,1,1
37468,10,MHS,3,86,1,1
37469,10,MHS,3,86,1,1
37470,10,MHS,3,86,1,1
37471,10,MHS,3,86,1,1
37472,10,MHS,3,86,1,1
37473,10,MHS,3,86,1,1
37474,10,MHS,3,86,1,1
37475,10,MHS,3,86,1,1
37476,10,MHS,3,86,1,1
37477,10,MHS,3,86,1,1
37478,10,MHS,3,86,1,1
37479,10,MHS,3,86,1,1
37480,10,MHS,3,86,1,1
37481,10,MHS,3,86,1,1
37482,10,MHS,3,86,1,1
37483,10,MHS,3,86,1,1
37484,10,MHS,3,86,1,1
37485,10,MHS,3,86,1,1
37486,10,MHS,3,86,1,1
37487,10,MHS,3,86,1,1
37488,10,MHS,3,86,1,1
37489,10,MHS,3,86,1,1
37490,10,MHS,3,86,1,1
37491,10,MHS,3,86,2,1
37492,10,MHS,3,86,2,1
37493,10,MHS,3,86,1,1
37494,10,MHS,3,86,1,1
37495,10,MHS,3,86,1,1
37496,10,MHS,3,86,1,1
37497,10,MHS,3,86,1,1
37498,10,MHS,3,86,1,1
37499,10,MHS,3,86,1,1
37500,10,MHS,3,86,1,1
37501,10,MHS,3,86,1,1
37502,10,MHS,3,86,2,1
37503,10,MHS,3,86,1,1
37504,10,MHS,3,86,1,1
37505,10,MHS,3,86,1,1
37506,10,MHS,3,86,1,1
37507,10,MHS,3,86,1,1
37508,10,MHS,3,86,1,1
37509,10,MHS,3,86,1,1
37510,10,MHS,3,86,2,1
37511,10,MHS,3,86,1,1
37512,10,MHS,3,86,1,1
37513,10,MHS,3,86,1,1
37514,10,MHS,3,86,1,1
37515,10,MHS,3,86,1,1
37516,10,MHS,3,86,1,1
37517,10,MHS,3,86,1,1
37518,10,MHS,3,86,1,1
37519,10,MHS,3,86,1,1
37520,10,MHS,3,86,1,1
37521,10,MHS,3,86,1,1
37522,10,MHS,3,86,1,1
37523,10,MHS,3,86,1,1
37524,10,MHS,3,86,1,1
37525,10,MHS,3,86,1,1
37526,10,MHS,3,86,1,1
37527,10,MHS,3,86,1,1
37528,10,MHS,3,86,1,1
37529,10,MHS,3,86,1,1
37530,10,MHS,3,86,2,1
37531,10,MHS,3,86,1,1
37532,10,MHS,3,86,1,1
37533,10,MHS,3,86,1,1
37534,10,MHS,3,86,1,1
37535,10,MHS,3,86,2,1
37536,10,MHS,3,86,1,1
37537,10,MHS,3,86,1,1
37538,10,MHS,3,86,1,1
37539,10,MHS,3,86,1,1
37540,10,MHS,3,86,1,1
37541,10,MHS,3,86,1,1
37542,10,MHS,3,86,1,1
37543,10,MHS,3,86,1,1
37544,10,MHS,3,86,1,1
37545,10,MHS,3,86,3,1
37546,10,MHS,3,86,1,1
37547,10,MHS,3,86,1,1
37548,10,MHS,3,86,1,1
37549,10,MHS,3,86,1,1
37550,10,MHS,3,86,1,1
37551,10,MHS,3,86,2,1
37552,10,MHS,3,86,1,1
37553,10,MHS,3,86,1,1
37554,10,MHS,3,86,1,1
37555,10,MHS,3,86,1,1
37556,10,MHS,3,86,2,1
37557,10,MHS,3,86,1,1
37558,10,MHS,3,86,1,1
37559,10,MHS,3,86,5,2
37560,10,MHS,3,86,5,2
37561,10,MHS,3,86,5,2
37562,10,MHS,3,86,5,2
37563,10,MHS,3,86,5,2
37564,10,MHS,3,86,5,2
37565,10,MHS,3,86,5,2
37566,10,MHS,3,86,5,2
37567,10,MHS,3,86,5,2
37568,10,MHS,3,86,5,2
37569,10,MHS,3,86,5,2
37570,10,MHS,3,86,5,2
37571,10,MHS,3,86,5,2
37572,10,MHS,3,86,5,2
37573,10,MHS,3,86,5,2
37574,10,MHS,3,86,5,2
37575,10,MHS,3,86,5,2
37576,10,MHS,3,86,5,2
37577,10,MHS,3,86,5,2
37578,10,MHS,3,86,5,2
37579,10,MHS,3,86,5,2
37580,10,MHS,3,86,5,2
37581,10,MHS,3,86,5,2
37582,10,MHS,3,86,5,2
37583,10,MHS,3,86,5,2
37584,10,MHS,3,86,5,2
37585,10,MHS,3,86,5,2
37586,10,MHS,3,86,5,2
37587,10,MHS,3,86,5,2
37588,10,MHS,3,86,5,2
37589,10,MHS,3,86,5,2
37590,10,MHS,3,86,5,2
37591,10,MHS,3,86,5,2
37592,10,MHS,3,86,5,2
37593,10,MHS,3,86,5,2
37594,10,MHS,3,86,5,2
37595,10,MHS,3,86,5,2
37596,10,MHS,3,86,5,2
37597,10,MHS,3,86,5,2
37598,10,MHS,3,86,5,2
37599,10,MHS,3,86,5,2
37600,10,MHS,3,86,5,2
37601,10,MHS,3,86,5,2
37602,10,MHS,3,86,5,2
37603,10,MHS,3,86,5,2
37604,10,MHS,3,86,5,2
37605,10,MHS,3,86,5,2
37606,10,MHS,3,86,5,2
37607,10,MHS,3,145,4,1
37608,10,MHS,3,147,5,2
37609,10,MHS,3,147,5,2
37610,10,MHS,3,147,5,2
37611,10,MHS,3,147,5,2
37612,10,MHS,3,147,6,2
37613,10,MHS,3,147,5,2
37614,10,MHS,3,147,5,2
37615,10,MHS,3,147,5,2
37616,10,MHS,3,147,5,2
37617,10,MHS,3,147,5,2
37618,10,MHS,3,147,5,2
37619,10,MHS,3,147,5,2
37620,10,MHS,3,147,5,2
37621,10,MHS,3,147,10,3
37622,10,MHS,3,204,10,3
37623,10,MHS,3,204,10,3
37624,10,MHS,3,204,10,3
37625,10,MHS,3,204,10,3
37626,10,MHS,3,204,10,3
37627,10,MHS,3,204,10,3
37628,10,MHS,3,204,10,3
37629,10,MHS,3,204,10,3
37630,10,MHS,3,204,10,3
37631,10,MHS,3,204,10,3
37632,10,MHS,3,204,10,3
37633,10,MHS,3,204,10,3
37634,10,MHS,3,204,10,3
37635,10,MHS,3,204,10,3
37636,10,MHS,3,204,250,7
37637,10,MHS,3,288,14,3
37638,10,MHS,3,430,11,3
37639,10,MHS,3,535,6,2
37640,10,MHS,3,584,1,1
37641,10,MHS,3,651,1,1
37642,10,MHS,3,806,26,4
37643,10,MHS,3,898,6,2
37644,10,MHS,3,940,2,1
37645,10,MHS,3,1095,2,1
37646,10,MHS,3,1237,23,4
37647,10,MHS,3,1365,2,1
37648,10,MHS,3,1434,2,1
37649,10,MHS,3,1467,19,3
37650,10,MHS,3,1617,1,1
37651,10,MHS,3,1627,10,3
37652,10,MHS,3,1627,11,3
37653,10,MHS,3,1627,11,3
37654,10,MHS,3,1627,10,3
37655,10,MHS,3,1627,12,3
37656,10,MHS,3,1627,10,3
37657,10,MHS,3,1627,12,3
37658,10,MHS,3,1747,1,1
37659,10,MHS,3,1770,10,3
37660,10,MHS,3,1770,10,3
37661,10,MHS,3,1770,10,3
37662,10,MHS,3,1770,12,3
37663,10,MHS,3,1770,12,3
37664,10,MHS,3,1770,10,3
37665,10,MHS,3,1770,10,3
37666,10,MHS,3,1770,11,3
37667,10,MHS,3,1788,4,1
37668,10,MHS,3,2049,1,1
37669,10,MHS,3,2084,6,2
37670,10,MHS,3,2085,13,3
37671,10,MHS,3,2099,20,4
37672,10,MHS,3,2104,11,3
37673,10,MHS,3,2104,10,3
37674,10,MHS,3,2104,10,3
37675,10,MHS,3,2104,21,4
37676,10,MHS,3,2104,22,4
37677,10,MHS,3,2104,21,4
37678,10,MHS,3,2794,22,4
37679,10,MHS,3,2794,22,4
37680,10,MHS,3,2930,1,1
37681,10,MHS,3,2994,4,1
37682,10,MHS,3,3028,5,2
37683,10,MHS,3,3032,4,1
37684,10,MHS,3,3072,35,4
37685,10,MHS,3,3198,1,1
37686,10,MHS,3,3243,22,4
37687,10,MHS,3,3243,23,4
37688,10,MHS,3,3243,23,4
37689,10,MHS,3,3243,22,4
37690,10,MHS,3,3243,22,4
37691,10,MHS,3,3331,3,1
37692,10,MHS,3,3450,3,1
37693,10,MHS,3,3640,9,2
37694,10,MHS,3,3667,1,1
37695,10,MHS,3,3677,1,1
37696,10,MHS,3,3693,30,4
37697,10,MHS,3,3699,1,1
37698,10,MHS,3,3724,24,4
37699,10,MHS,3,3724,23,4
37700,10,MHS,3,3724,23,4
37701,10,MHS,3,3724,23,4
37702,10,MHS,3,3724,23,4
37703,10,MHS,3,3724,23,4
37704,10,MHS,3,3724,23,4
37705,10,MHS,3,3724,23,4
37706,10,MHS,3,3724,24,4
37707,10,MHS,3,3750,1,1
37708,10,MHS,3,4182,2,1
37709,10,MHS,3,4972,1,1
37710,10,MHS,3,5032,1,1
37711,10,MHS,3,5341,1,1
37712,10,MHS,3,5495,68,5
37713,10,MHS,3,5495,68,5
37714,10,MHS,3,5503,40,4
37715,10,MHS,3,5821,2,1
37716,10,MHS,3,6129,3,1
37717,10,MHS,3,6381,2,1
37718,10,MHS,3,6427,57,5
37719,10,MHS,3,6427,57,5
37720,10,MHS,3,6427,58,5
37721,10,MHS,3,6427,57,5
37722,10,MHS,3,6427,57,5
37723,10,MHS,3,6427,57,5
37724,10,MHS,3,6427,57,5
37725,10,MHS,3,6427,132,6
37726,10,MHS,3,6717,20,4
37727,10,MHS,3,6726,31,4
37728,10,MHS,3,7023,376,7
37729,10,MHS,3,7313,6,2
37730,10,MHS,3,7456,136,6
37731,10,MHS,3,7456,281,7
37732,10,MHS,3,7480,18,3
37733,10,MHS,3,7783,23,4
37734,10,MHS,3,8000,1,1
37735,10,MHS,3,8141,1,1
37736,10,MHS,3,8254,1,1
37737,10,MHS,3,8267,7,2
37738,10,MHS,3,8470,9,2
37739,10,MHS,3,8578,209,6
37740,10,MHS,3,8578,253,7
37741,10,MHS,3,8578,253,7
37742,10,MHS,3,8578,253,7
37743,10,MHS,3,8578,253,7
37744,10,MHS,3,8578,253,7
37745,10,MHS,3,8578,253,7
37746,10,MHS,3,8578,253,7
37747,10,MHS,3,8578,254,7
37748,10,MHS,3,8578,253,7
37749,10,MHS,3,8578,253,7
37750,10,MHS,3,8578,253,7
37751,10,MHS,3,8578,253,7
37752,10,MHS,3,8578,253,7
37753,10,MHS,3,8578,254,7
37754,10,MHS,3,8578,253,7
37755,10,MHS,3,8578,253,7
37756,10,MHS,3,8578,253,7
37757,10,MHS,3,10674,259,7
37758,10,MHS,3,10674,260,7
37759,10,MHS,3,10674,259,7
37760,10,MHS,3,10674,259,7
37761,10,MHS,3,10674,259,7
37762,10,MHS,3,10674,259,7
37763,10,MHS,3,10674,260,7
37764,10,MHS,3,10674,259,7
37765,10,MHS,3,10674,259,7
37766,10,MHS,3,10674,260,7
37767,10,MHS,3,10674,261,7
37768,10,MHS,3,10675,3,1
37769,10,MHS,3,10676,1,1
37770,10,MHS,3,10677,1,1
37771,10,MHS,3,10704,1,1
37772,10,MHS,3,10725,1,1
37773,10,MHS,3,11153,376,7
37774,10,MHS,3,11154,13,3
37775,10,MHS,3,11155,429,7
37776,10,MHS,3,11155,429,7
37777,10,MHS,3,11155,430,7
37778,10,MHS,3,11155,431,7
37779,10,MHS,3,11155,430,7
37780,10,MHS,3,11155,429,7
37781,10,MHS,3,11155,430,7
37782,10,MHS,4,97,7,2
37783,10,MHS,4,190,3,1
37784,10,MHS,4,190,2,1
37785,10,MHS,4,231,1,1
37786,10,MHS,4,282,5,2
37787,10,MHS,4,312,4,1
37788,10,MHS,4,362,1,1
37789,10,MHS,4,362,1,1
37790,10,MHS,4,362,1,1
37791,10,MHS,4,362,1,1
37792,10,MHS,4,362,1,1
37793,10,MHS,4,362,1,1
37794,10,MHS,4,362,1,1
37795,10,MHS,4,362,1,1
37796,10,MHS,4,362,1,1
37797,10,MHS,4,362,1,1
37798,10,MHS,4,362,1,1
37799,10,MHS,4,362,1,1
37800,10,MHS,4,362,1,1
37801,10,MHS,4,362,1,1
37802,10,MHS,4,362,1,1
37803,10,MHS,4,362,1,1
37804,10,MHS,4,362,1,1
37805,10,MHS,4,362,1,1
37806,10,MHS,4,362,1,1
37807,10,MHS,4,362,1,1
37808,10,MHS,4,362,1,1
37809,10,MHS,4,362,1,1
37810,10,MHS,4,362,1,1
37811,10,MHS,4,362,1,1
37812,10,MHS,4,362,1,1
37813,10,MHS,4,362,1,1
37814,10,MHS,4,362,1,1
37815,10,MHS,4,362,1,1
37816,10,MHS,4,362,1,1
37817,10,MHS,4,362,1,1
37818,10,MHS,4,362,1,1
37819,10,MHS,4,392,1,1
37820,10,MHS,4,457,2,1
37821,10,MHS,4,518,3,1
37822,10,MHS,4,575,5,2
37823,10,MHS,4,714,1,1
37824,10,MHS,4,835,13,3
37825,10,MHS,4,853,4,1
37826,10,MHS,4,861,1,1
37827,10,MHS,4,863,3,1
37828,10,MHS,4,884,3,1
37829,10,MHS,4,913,2,1
37830,10,MHS,4,921,2,1
37831,10,MHS,4,931,1,1
37832,10,MHS,4,1006,272,7
37833,10,MHS,4,1057,1,1
37834,10,MHS,4,1081,1,1
37835,10,MHS,4,1081,1,1
37836,10,MHS,4,1081,1,1
37837,10,MHS,4,1081,5,2
37838,10,MHS,4,1120,1,1
37839,10,MHS,4,1183,10,3
37840,10,MHS,4,1235,1,1
37841,10,MHS,4,1291,4,1
37842,10,MHS,4,1292,3,1
37843,10,MHS,4,1386,2,1
37844,10,MHS,4,1406,4,1
37845,10,MHS,4,1455,10,3
37846,10,MHS,4,1466,15,3
37847,10,MHS,4,1525,1,1
37848,10,MHS,4,1541,3,1
37849,10,MHS,4,1552,1,1
37850,10,MHS,4,1578,1,1
37851,10,MHS,4,1634,4,1
37852,10,MHS,4,1674,1,1
37853,10,MHS,4,1674,5,2
37854,10,MHS,4,1690,2,1
37855,10,MHS,4,1708,2,1
37856,10,MHS,4,1709,1,1
37857,10,MHS,4,1709,1,1
37858,10,MHS,4,1709,1,1
37859,10,MHS,4,1709,1,1
37860,10,MHS,4,1709,20,4
37861,10,MHS,4,1791,1,1
37862,10,MHS,4,1851,4,1
37863,10,MHS,4,1873,1,1
37864,10,MHS,4,1881,4,1
37865,10,MHS,4,1902,13,3
37866,10,MHS,4,1933,1,1
37867,10,MHS,4,1933,1,1
37868,10,MHS,4,1933,5,2
37869,10,MHS,4,1951,1,1
37870,10,MHS,4,1982,1,1
37871,10,MHS,4,1985,1,1
37872,10,MHS,4,2030,2,1
37873,10,MHS,4,2133,5,2
37874,10,MHS,4,2300,2,1
37875,10,MHS,4,2304,2,1
37876,10,MHS,4,2383,2,1
37877,10,MHS,4,2635,3,1
37878,10,MHS,4,2663,3,1
37879,10,MHS,4,2665,2,1
37880,10,MHS,4,2688,1,1
37881,10,MHS,4,2688,1,1
37882,10,MHS,4,2688,1,1
37883,10,MHS,4,2688,1,1
37884,10,MHS,4,2688,1,1
37885,10,MHS,4,2688,1,1
37886,10,MHS,4,2688,1,1
37887,10,MHS,4,2688,1,1
37888,10,MHS,4,2688,1,1
37889,10,MHS,4,2688,1,1
37890,10,MHS,4,2688,1,1
37891,10,MHS,4,2688,1,1
37892,10,MHS,4,2688,1,1
37893,10,MHS,4,2688,1,1
37894,10,MHS,4,2688,1,1
37895,10,MHS,4,2688,1,1
37896,10,MHS,4,2688,1,1
37897,10,MHS,4,2688,1,1
37898,10,MHS,4,2688,1,1
37899,10,MHS,4,2688,50,5
37900,10,MHS,4,2718,1,1
37901,10,MHS,4,2749,4,1
37902,10,MHS,4,2761,3,1
37903,10,MHS,4,2767,2,1
37904,10,MHS,4,2773,1,1
37905,10,MHS,4,2819,1,1
37906,10,MHS,4,2820,1,1
37907,10,MHS,4,2820,1,1
37908,10,MHS,4,2820,1,1
37909,10,MHS,4,2820,1,1
37910,10,MHS,4,2820,1,1
37911,10,MHS,4,2820,1,1
37912,10,MHS,4,2820,1,1
37913,10,MHS,4,2820,1,1
37914,10,MHS,4,2820,1,1
37915,10,MHS,4,2820,1,1
37916,10,MHS,4,2820,1,1
37917,10,MHS,4,2820,1,1
37918,10,MHS,4,2820,1,1
37919,10,MHS,4,2820,1,1
37920,10,MHS,4,2820,1,1
37921,10,MHS,4,2820,1,1
37922,10,MHS,4,2820,1,1
37923,10,MHS,4,2820,1,1
37924,10,MHS,4,2820,1,1
37925,10,MHS,4,2820,1,1
37926,10,MHS,4,2820,1,1
37927,10,MHS,4,2820,1,1
37928,10,MHS,4,2820,1,1
37929,10,MHS,4,2820,1,1
37930,10,MHS,4,2820,1,1
37931,10,MHS,4,2820,1,1
37932,10,MHS,4,2820,1,1
37933,10,MHS,4,2820,50,5
37934,10,MHS,4,2885,4,1
37935,10,MHS,4,2916,2,1
37936,10,MHS,4,2917,3,1
37937,10,MHS,4,2939,1,1
37938,10,MHS,4,3033,2,1
37939,10,MHS,4,3050,1,1
37940,10,MHS,4,3309,3,1
37941,10,MHS,4,3351,5,2
37942,10,MHS,4,3390,1,1
37943,10,MHS,4,3395,1,1
37944,10,MHS,4,3396,1,1
37945,10,MHS,4,3396,1,1
37946,10,MHS,4,3396,1,1
37947,10,MHS,4,3396,1,1
37948,10,MHS,4,3396,1,1
37949,10,MHS,4,3396,1,1
37950,10,MHS,4,3396,1,1
37951,10,MHS,4,3396,1,1
37952,10,MHS,4,3396,1,1
37953,10,MHS,4,3396,1,1
37954,10,MHS,4,3396,1,1
37955,10,MHS,4,3396,1,1
37956,10,MHS,4,3396,1,1
37957,10,MHS,4,3396,1,1
37958,10,MHS,4,3396,1,1
37959,10,MHS,4,3396,1,1
37960,10,MHS,4,3396,1,1
37961,10,MHS,4,3396,1,1
37962,10,MHS,4,3396,1,1
37963,10,MHS,4,3396,1,1
37964,10,MHS,4,3396,1,1
37965,10,MHS,4,3396,1,1
37966,10,MHS,4,3396,1,1
37967,10,MHS,4,3396,1,1
37968,10,MHS,4,3396,1,1
37969,10,MHS,4,3396,1,1
37970,10,MHS,4,3396,1,1
37971,10,MHS,4,3396,1,1
37972,10,MHS,4,3396,1,1
37973,10,MHS,4,3396,1,1
37974,10,MHS,4,3396,1,1
37975,10,MHS,4,3396,1,1
37976,10,MHS,4,3396,1,1
37977,10,MHS,4,3401,2,1
37978,10,MHS,4,3503,2,1
37979,10,MHS,4,3556,2,1
37980,10,MHS,4,3558,1,1
37981,10,MHS,4,3558,1,1
37982,10,MHS,4,3558,5,2
37983,10,MHS,4,3719,1,1
37984,10,MHS,4,3719,5,2
37985,10,MHS,4,4071,3,1
37986,10,MHS,4,4072,1,1
37987,10,MHS,4,4073,2,1
37988,10,MHS,4,4074,1,1
37989,10,MHS,4,4075,4,1
37990,10,MHS,4,4077,1,1
37991,10,MHS,4,4078,4,1
37992,10,MHS,4,4120,2,1
37993,10,MHS,4,4187,13,3
37994,10,MHS,4,4191,11,3
37995,10,MHS,4,4196,4,1
37996,10,MHS,4,4197,1,1
37997,10,MHS,4,4940,1,1
37998,10,MHS,4,5001,2,1
37999,10,MHS,4,5030,1,1
38000,10,MHS,4,5130,1,1
38001,10,MHS,4,5130,1,1
38002,10,MHS,4,5130,1,1
38003,10,MHS,4,5130,1,1
38004,10,MHS,4,5130,1,1
38005,10,MHS,4,5130,1,1
38006,10,MHS,4,5130,1,1
38007,10,MHS,4,5130,1,1
38008,10,MHS,4,5130,20,4
38009,10,MHS,4,5248,1,1
38010,10,MHS,4,5528,3,1
38011,10,MHS,4,5670,1,1
38012,10,MHS,4,5873,17,3
38013,10,MHS,4,5950,1,1
38014,10,MHS,4,6037,1,1
38015,10,MHS,4,6037,1,1
38016,10,MHS,4,6037,1,1
38017,10,MHS,4,6037,1,1
38018,10,MHS,4,6037,1,1
38019,10,MHS,4,6037,1,1
38020,10,MHS,4,6037,1,1
38021,10,MHS,4,6037,1,1
38022,10,MHS,4,6037,1,1
38023,10,MHS,4,6037,1,1
38024,10,MHS,4,6037,16,3
38025,10,MHS,4,6104,1,1
38026,10,MHS,4,6104,1,1
38027,10,MHS,4,6104,1,1
38028,10,MHS,4,6104,1,1
38029,10,MHS,4,6104,1,1
38030,10,MHS,4,6104,1,1
38031,10,MHS,4,6104,1,1
38032,10,MHS,4,6104,1,1
38033,10,MHS,4,6104,1,1
38034,10,MHS,4,6104,1,1
38035,10,MHS,4,6104,1,1
38036,10,MHS,4,6104,1,1
38037,10,MHS,4,6104,1,1
38038,10,MHS,4,6104,1,1
38039,10,MHS,4,6104,1,1
38040,10,MHS,4,6104,1,1
38041,10,MHS,4,6127,3,1
38042,10,MHS,4,6146,2,1
38043,10,MHS,4,6160,3,1
38044,10,MHS,4,6343,1,1
38045,10,MHS,4,6794,1,1
38046,10,MHS,4,6801,2,1
38047,10,MHS,4,6811,1,1
38048,10,MHS,4,6811,1,1
38049,10,MHS,4,6811,1,1
38050,10,MHS,4,6811,1,1
38051,10,MHS,4,6811,1,1
38052,10,MHS,4,6811,1,1
38053,10,MHS,4,6811,1,1
38054,10,MHS,4,6811,1,1
38055,10,MHS,4,6811,1,1
38056,10,MHS,4,6811,1,1
38057,10,MHS,4,6811,1,1
38058,10,MHS,4,6811,1,1
38059,10,MHS,4,6811,1,1
38060,10,MHS,4,6811,1,1
38061,10,MHS,4,6811,1,1
38062,10,MHS,4,6811,1,1
38063,10,MHS,4,6811,1,1
38064,10,MHS,4,6811,1,1
38065,10,MHS,4,6811,1,1
38066,10,MHS,4,6811,1,1
38067,10,MHS,4,6811,1,1
38068,10,MHS,4,6811,1,1
38069,10,MHS,4,6811,1,1
38070,10,MHS,4,6811,1,1
38071,10,MHS,4,6811,1,1
38072,10,MHS,4,6811,1,1
38073,10,MHS,4,6858,1,1
38074,10,MHS,4,6942,1,1
38075,10,MHS,4,6944,4,1
38076,10,MHS,4,7084,1,1
38077,10,MHS,4,7154,1,1
38078,10,MHS,4,7154,5,2
38079,10,MHS,4,7186,1,1
38080,10,MHS,4,7186,1,1
38081,10,MHS,4,7186,5,2
38082,10,MHS,4,7197,1,1
38083,10,MHS,4,7200,1,1
38084,10,MHS,4,7210,3,1
38085,10,MHS,4,7290,1,1
38086,10,MHS,4,7290,1,1
38087,10,MHS,4,7290,1,1
38088,10,MHS,4,7290,1,1
38089,10,MHS,4,7290,1,1
38090,10,MHS,4,7290,1,1
38091,10,MHS,4,7290,1,1
38092,10,MHS,4,7290,1,1
38093,10,MHS,4,7290,1,1
38094,10,MHS,4,7290,1,1
38095,10,MHS,4,7290,1,1
38096,10,MHS,4,7290,1,1
38097,10,MHS,4,7290,1,1
38098,10,MHS,4,7290,1,1
38099,10,MHS,4,7290,1,1
38100,10,MHS,4,7290,1,1
38101,10,MHS,4,7290,1,1
38102,10,MHS,4,7290,1,1
38103,10,MHS,4,7290,1,1
38104,10,MHS,4,7290,1,1
38105,10,MHS,4,7290,1,1
38106,10,MHS,4,7290,1,1
38107,10,MHS,4,7290,1,1
38108,10,MHS,4,7290,1,1
38109,10,MHS,4,7290,1,1
38110,10,MHS,4,7290,1,1
38111,10,MHS,4,7290,1,1
38112,10,MHS,4,7290,1,1
38113,10,MHS,4,7290,1,1
38114,10,MHS,4,7290,50,5
38115,10,MHS,4,7432,3,1
38116,10,MHS,4,7513,3,1
38117,10,MHS,4,7664,2,1
38118,10,MHS,4,7687,1,1
38119,10,MHS,4,7687,1,1
38120,10,MHS,4,7687,1,1
38121,10,MHS,4,7687,1,1
38122,10,MHS,4,7687,1,1
38123,10,MHS,4,7687,1,1
38124,10,MHS,4,7687,1,1
38125,10,MHS,4,7687,1,1
38126,10,MHS,4,7687,1,1
38127,10,MHS,4,7687,1,1
38128,10,MHS,4,7687,1,1
38129,10,MHS,4,7687,1,1
38130,10,MHS,4,7687,1,1
38131,10,MHS,4,7687,1,1
38132,10,MHS,4,7687,1,1
38133,10,MHS,4,7687,1,1
38134,10,MHS,4,7687,1,1
38135,10,MHS,4,7687,1,1
38136,10,MHS,4,7687,1,1
38137,10,MHS,4,7687,1,1
38138,10,MHS,4,7687,1,1
38139,10,MHS,4,7687,1,1
38140,10,MHS,4,7687,1,1
38141,10,MHS,4,7687,1,1
38142,10,MHS,4,7687,1,1
38143,10,MHS,4,7687,1,1
38144,10,MHS,4,7687,1,1
38145,10,MHS,4,7687,1,1
38146,10,MHS,4,7687,1,1
38147,10,MHS,4,7687,1,1
38148,10,MHS,4,7687,1,1
38149,10,MHS,4,7687,1,1
38150,10,MHS,4,7687,1,1
38151,10,MHS,4,7687,1,1
38152,10,MHS,4,7687,1,1
38153,10,MHS,4,7687,1,1
38154,10,MHS,4,7687,1,1
38155,10,MHS,4,7687,1,1
38156,10,MHS,4,7687,1,1
38157,10,MHS,4,7687,1,1
38158,10,MHS,4,7687,1,1
38159,10,MHS,4,7687,1,1
38160,10,MHS,4,7687,1,1
38161,10,MHS,4,7687,1,1
38162,10,MHS,4,7687,1,1
38163,10,MHS,4,7687,1,1
38164,10,MHS,4,7687,1,1
38165,10,MHS,4,7687,1,1
